id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
9365,Juan,Hernández,IDNAL,6915153102,1956-02-19,2020-08-14,BAS,467,Ciudad de México,Ciudad de México,ACTIVO,APP
9366,Yulieth,Robledo,IDNAL,6461596214,1947-03-23,2022-03-04,STD,588,Santiago,Región Metropolitana,ACTIVO,APP
9367,Marcela,Polanco,IDNAL,5150750317,1968-12-27,2016-03-24,BAS,367,Bogotá,Cundinamarca,ACTIVO,APP
9368,Guadalupe,Agudelo,IDNAL,8278915040,1996-06-24,2021-07-28,BAS,489,Cali,Valle del Cauca,ACTIVO,APP
9369,Oswaldo,Murillo,PASP,7534156704,1944-01-23,2023-01-02,BAS,346,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
9370,Virginia,Sánchez,IDNAL,5531839344,1986-04-06,2016-05-28,BAS,541,Medellín,Antioquia,ACTIVO,CORRESPONSAL
9371,Diana,Durán,IDNAL,1721866838,1945-08-06,2024-09-25,STD,556,Arequipa,Arequipa,ACTIVO,APP
9372,Anabel,Bernal,IDNAL,6366189737,2001-03-05,2026-05-04,BAS,355,Bogotá,Cundinamarca,ACTIVO,APP
9373,Blanca,García,CE,8532170043,2005-07-27,2024-02-14,STD,574,Lima,Lima,INACTIVO,WEB
9374,Jenny,Prado,PASP,7158936900,1964-10-10,2022-07-15,STD,569,Bogotá,Cundinamarca,ACTIVO,APP
9375,Claudio,Tapia,IDNAL,9886713381,1948-05-10,2019-12-25,STD,705,Bogotá,Cundinamarca,ACTIVO,APP
9376,Erika,Buitrago,IDNAL,3569588467,1944-05-07,2019-02-19,BAS,605,Buenos Aires,Buenos Aires,ACTIVO,WEB
9377,Gabriel,Gutiérrez,IDNAL,7335955536,1976-07-28,2020-07-20,PRE,825,Cali,Valle del Cauca,ACTIVO,WEB
9378,Jean,Duque,IDNAL,3067743178,1960-04-07,2024-05-16,BAS,398,Cali,Valle del Cauca,ACTIVO,APP
9379,Francisca,Mora,PASP,2934826354,1974-04-25,2023-01-16,STD,730,Buenos Aires,Buenos Aires,ACTIVO,APP
9380,Norma,Alvarado,IDNAL,3714717757,1987-04-28,2023-06-30,BAS,589,Medellín,Antioquia,ACTIVO,CORRESPONSAL
9381,David,Moreno,IDNAL,530012452,1994-03-19,2020-10-16,STD,633,Bogotá,Cundinamarca,ACTIVO,APP
9382,Carlos,de León,IDNAL,2365858781,1943-09-22,2024-05-17,BAS,592,Medellín,Antioquia,ACTIVO,APP
9383,Martha,Toro,IDNAL,802593128,2004-07-11,2025-08-04,BAS,562,Medellín,Antioquia,ACTIVO,APP
9384,María,Valladares,IDNAL,3910216254,1996-07-20,2021-02-03,BAS,347,Santiago,Región Metropolitana,ACTIVO,APP
9385,Francisco,Longoria,IDNAL,486107206,1994-05-25,2020-05-26,STD,622,Guadalajara,Jalisco,ACTIVO,APP
9386,Diana,Sánchez,IDNAL,2050238617,1943-09-15,2025-01-20,BAS,472,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
9387,Giovanny,Caballero,IDNAL,2504344100,1963-08-08,2020-08-21,STD,698,Buenos Aires,Buenos Aires,ACTIVO,WEB
9388,Darío,Rodríguez,IDNAL,9191916214,2007-09-20,2019-03-28,STD,565,Guadalajara,Jalisco,ACTIVO,WEB
9389,Yolanda,Otero,IDNAL,8014238512,1989-02-08,2024-01-25,BAS,368,Valparaíso,Valparaíso,ACTIVO,APP
9390,Eugenio,Monroy,IDNAL,8386955645,1994-01-22,2023-08-17,BAS,560,Bogotá,Cundinamarca,ACTIVO,APP
9391,Caridad,Barraza,IDNAL,3876942163,1946-07-07,2021-05-30,BAS,545,Medellín,Antioquia,ACTIVO,WEB
9392,Esther,Orozco,IDNAL,7132261520,1965-08-05,2017-01-09,STD,551,Buenos Aires,Buenos Aires,ACTIVO,WEB
9393,Daniel,Cadena,IDNAL,1522072183,1945-12-26,2026-07-29,BAS,333,Buenos Aires,Buenos Aires,ACTIVO,APP
9394,Alicia,García,IDNAL,7282295387,1969-08-12,2021-02-27,STD,622,Bogotá,Cundinamarca,ACTIVO,APP
9395,Hernán,Córdova,IDNAL,4064940252,1972-09-22,2024-08-17,STD,601,Ciudad de México,Ciudad de México,ACTIVO,APP
9396,José Emilio,Niño,IDNAL,4129892054,1968-07-11,2018-01-01,ELI,832,Lima,Lima,ACTIVO,APP
9397,Conchita,Alvarado,IDNAL,9659835017,1952-02-10,2019-12-13,STD,686,Buenos Aires,Buenos Aires,INACTIVO,WEB
9398,Aldo,Escobar,IDNAL,6471465828,2005-06-25,2026-04-22,BAS,425,Valparaíso,Valparaíso,ACTIVO,WEB
9399,Enrique,Escobedo,IDNAL,3506808012,2001-11-27,2016-10-23,BAS,472,Medellín,Antioquia,ACTIVO,APP
9400,María,Sánchez,IDNAL,6629686110,1999-01-22,2025-11-28,STD,646,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
9401,Elvira,Véliz,PASP,741849822,1952-10-24,2020-10-28,STD,566,Buenos Aires,Buenos Aires,ACTIVO,APP
9402,Eduardo,Muñoz,IDNAL,3694111081,2005-12-01,2017-04-05,BAS,325,Ciudad de México,Ciudad de México,ACTIVO,WEB
9403,Judith,Montoya,IDNAL,9010834322,1965-06-17,2019-11-16,PRE,715,Buenos Aires,Buenos Aires,ACTIVO,APP
9404,Samuel,Rosero,IDNAL,4120433812,1976-04-28,2016-12-18,BAS,585,Ciudad de México,Ciudad de México,ACTIVO,APP
9405,Roberto,Ureña,IDNAL,6613121231,1992-11-06,2016-04-01,BAS,426,Valparaíso,Valparaíso,ACTIVO,CORRESPONSAL
9406,Eduardo,Ramírez,IDNAL,7472468956,1973-01-29,2016-10-13,STD,568,Cali,Valle del Cauca,ACTIVO,WEB
9407,Armando,Garzón,IDNAL,1636312443,1969-01-23,2018-12-09,STD,578,Medellín,Antioquia,ACTIVO,WEB
9408,Sessa,Perdomo,IDNAL,1869854819,1945-03-27,2018-10-08,STD,727,Bogotá,Cundinamarca,INACTIVO,WEB
9409,Ana,Parra,IDNAL,373221497,1970-07-20,2026-07-18,STD,657,Arequipa,Arequipa,ACTIVO,WEB
9410,Ilse,de León,IDNAL,6500997672,2008-01-24,2023-11-21,STD,575,Ciudad de México,Ciudad de México,ACTIVO,APP
9411,Susana,Niño,IDNAL,3628098457,1967-06-04,2025-11-21,BAS,566,Monterrey,Nuevo León,ACTIVO,WEB
9412,Marina,Parra,PASP,438154447,1986-10-31,2023-08-16,BAS,541,Bogotá,Cundinamarca,ACTIVO,APP
9413,Yésica,Zayas,PASP,1236011840,1951-01-07,2021-07-17,BAS,318,Guadalajara,Jalisco,ACTIVO,APP
9414,Itzel,Toro,IDNAL,5849799030,1979-12-15,2020-11-13,BAS,334,Cali,Valle del Cauca,ACTIVO,APP
9415,Verónica,Samaniego,IDNAL,5024170516,1999-10-27,2018-04-10,ELI,887,Ciudad de México,Ciudad de México,ACTIVO,APP
9416,Aurelio,Carvajal,IDNAL,953513400,2000-07-16,2018-02-04,BAS,370,Santiago,Región Metropolitana,ACTIVO,APP
9417,Eva,Munguía,IDNAL,747131724,2007-09-23,2019-06-24,BAS,590,Bogotá,Cundinamarca,ACTIVO,APP
9418,Fernando,Ayala,IDNAL,1413404973,1985-01-27,2018-06-11,BAS,454,Buenos Aires,Buenos Aires,ACTIVO,APP
9419,Augusto,Casillas,IDNAL,1381641590,1949-02-10,2017-08-09,STD,674,Cali,Valle del Cauca,ACTIVO,APP
9420,Daniela,Solano,IDNAL,691040511,2007-09-04,2025-11-15,BAS,359,Bogotá,Cundinamarca,ACTIVO,APP
9421,Viviana,Caballero,IDNAL,8615557583,1957-01-16,2017-07-05,STD,618,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
9422,Hernán,Nava,IDNAL,2211322535,1946-06-13,2017-09-02,PRE,849,Medellín,Antioquia,ACTIVO,WEB
9423,Orlando,Roque,PASP,124361364,1987-10-08,2015-12-27,STD,644,Bogotá,Cundinamarca,ACTIVO,APP
9424,Rafael,Soria,IDNAL,3046626064,1981-06-18,2020-02-12,STD,622,Santiago,Región Metropolitana,ACTIVO,WEB
9425,Luis Manuel,Roybal,IDNAL,1305922679,1971-06-05,2016-04-05,BAS,382,Buenos Aires,Buenos Aires,ACTIVO,APP
9426,Gregorio,Candelaria,IDNAL,8796160892,1976-04-08,2024-09-03,STD,592,Bogotá,Cundinamarca,ACTIVO,APP
9427,José Eduardo,Giraldo,IDNAL,7249377495,1966-06-13,2018-03-08,BAS,413,Valparaíso,Valparaíso,ACTIVO,WEB
9428,David,Espinal,IDNAL,9375266976,1985-10-16,2022-12-05,PRE,782,Medellín,Antioquia,ACTIVO,APP
9429,Amparo,Lerma,IDNAL,6894186815,1993-01-06,2025-04-13,PRE,775,Lima,Lima,ACTIVO,APP
9430,Pablo,Perdomo,IDNAL,104318629,1983-05-23,2019-09-30,BAS,423,Medellín,Antioquia,ACTIVO,APP
9431,Felix,Gaitán,IDNAL,3074555581,1978-01-03,2023-03-18,BAS,320,Ciudad de México,Ciudad de México,ACTIVO,APP
9432,Noemí,Cardenas,IDNAL,3936976791,1979-07-23,2020-12-14,BAS,592,Medellín,Antioquia,INACTIVO,WEB
9433,Horacio,Hernández,IDNAL,5881640599,1962-02-23,2018-11-09,STD,618,Lima,Lima,ACTIVO,APP
9434,José Luis,Piña,IDNAL,2520708350,1981-05-15,2025-06-26,STD,692,Monterrey,Nuevo León,ACTIVO,WEB
9435,Domingo,Ortega,IDNAL,6650079120,1942-09-29,2022-04-18,STD,567,Cali,Valle del Cauca,ACTIVO,WEB
9436,Alta  Gracia,Díaz,IDNAL,9791713272,1967-11-06,2020-06-04,BAS,395,Arequipa,Arequipa,ACTIVO,APP
9437,Antonia,Zavala,IDNAL,6413958390,1990-09-22,2022-05-11,PRE,815,Santiago,Región Metropolitana,ACTIVO,WEB
9438,Lorenzo,Briones,IDNAL,864638872,1995-01-03,2022-01-24,BAS,351,Monterrey,Nuevo León,ACTIVO,WEB
9439,María,Ruelas,IDNAL,4135126375,1986-07-17,2021-01-02,BAS,348,Ciudad de México,Ciudad de México,ACTIVO,APP
9440,Eduardo,Sierra,IDNAL,9103210084,1944-04-01,2018-01-17,BAS,527,Barranquilla,Atlántico,ACTIVO,WEB
9441,Vicente,Salamanca,IDNAL,5664692658,1982-11-11,2025-09-11,PRE,719,Guadalajara,Jalisco,ACTIVO,APP
9442,Cecilia,Pérez,PASP,692031661,1958-05-12,2020-08-01,BAS,584,Arequipa,Arequipa,ACTIVO,APP
9443,Israel,Ledesma,PASP,5730193816,1961-05-14,2021-10-10,BAS,339,Barranquilla,Atlántico,ACTIVO,APP
9444,Enrique,Arriaga,IDNAL,1604474909,1959-04-29,2024-09-18,BAS,423,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
9445,Yaneth,Díaz,IDNAL,9987306038,1987-06-08,2018-01-17,PRE,768,Lima,Lima,INACTIVO,APP
9446,Arturo,Vega,IDNAL,6600271832,1968-08-21,2022-08-28,BAS,373,Valparaíso,Valparaíso,ACTIVO,WEB
9447,Eduardo,Rocha,IDNAL,8629905323,1959-03-23,2021-09-19,BAS,488,Ciudad de México,Ciudad de México,ACTIVO,APP
9448,David,Parra,IDNAL,8374119178,1948-11-27,2024-06-07,BAS,544,Monterrey,Nuevo León,ACTIVO,APP
9449,Marcos,Cortés,IDNAL,7267936545,1988-03-07,2020-12-03,STD,716,Medellín,Antioquia,ACTIVO,APP
9450,Lorena,Díaz,IDNAL,1385097833,1959-06-19,2018-03-20,BAS,305,Bogotá,Cundinamarca,INACTIVO,WEB
9451,Gladys,Rojo,IDNAL,1507778338,1945-01-09,2018-06-07,STD,682,Bogotá,Cundinamarca,ACTIVO,APP
9452,Indira,Guerrero,IDNAL,8816051725,1992-07-18,2024-02-07,BAS,414,Guadalajara,Jalisco,ACTIVO,WEB
9453,Berta,Marín,PASP,8741423687,1998-10-12,2025-03-30,STD,673,Guadalajara,Jalisco,ACTIVO,APP
9454,Alta  Gracia,Espinoza,IDNAL,8965872373,1973-07-28,2018-06-15,BAS,506,Valparaíso,Valparaíso,ACTIVO,APP
9455,Isabel,Armendáriz,IDNAL,4940462363,1990-11-16,2019-05-27,PRE,813,Valparaíso,Valparaíso,ACTIVO,WEB
9456,Fernando,Monroy,IDNAL,8157424899,1959-04-08,2023-06-22,BAS,526,Santiago,Región Metropolitana,ACTIVO,APP
9457,Amanda,Murillo,PASP,601003326,1993-09-30,2016-02-20,STD,644,Medellín,Antioquia,ACTIVO,APP
9458,Hermelinda,Ariza,IDNAL,4516371760,1968-04-19,2024-07-01,BAS,400,Monterrey,Nuevo León,ACTIVO,APP
9459,Frida,Gaytán,IDNAL,6682537972,2005-05-22,2017-04-07,BAS,412,Córdoba,Córdoba,ACTIVO,WEB
9460,Humberto,Reyna,IDNAL,2461992679,1944-01-28,2026-06-11,BAS,458,Ciudad de México,Ciudad de México,ACTIVO,APP
9461,Gabriela,Rodríguez,IDNAL,2046135994,2002-04-28,2022-11-07,STD,695,Buenos Aires,Buenos Aires,ACTIVO,APP
9462,Graciela,de León,IDNAL,3821323252,2006-11-14,2022-05-23,BAS,577,Guadalajara,Jalisco,ACTIVO,APP
9463,Víctor,Castellanos,IDNAL,1444920828,1957-04-14,2021-10-05,STD,599,Lima,Lima,INACTIVO,CORRESPONSAL
9464,Luis,Mares,IDNAL,1934973222,1955-09-28,2017-06-11,BAS,543,Monterrey,Nuevo León,ACTIVO,APP
9465,Nelly,Gaviria,IDNAL,7855198761,1967-09-05,2022-10-16,ELI,836,Cali,Valle del Cauca,ACTIVO,APP
9466,Abraham,Puente,IDNAL,4693762094,1995-03-13,2020-02-27,STD,557,Santiago,Región Metropolitana,INACTIVO,APP
9467,Cristal,Lugo,IDNAL,516368253,1958-06-11,2017-03-31,BAS,543,Ciudad de México,Ciudad de México,ACTIVO,WEB
9468,Ángela,Rincón,PASP,7745715811,1995-10-25,2022-03-16,BAS,427,Monterrey,Nuevo León,ACTIVO,CORRESPONSAL
9469,Daniel,Bernal,IDNAL,6623479470,1970-12-11,2020-11-23,STD,711,Santiago,Región Metropolitana,ACTIVO,APP
9470,Isabel,Romero,IDNAL,4589946401,1971-07-09,2024-10-01,BAS,519,Ciudad de México,Ciudad de México,ACTIVO,APP
9471,Miguel,Ponce,IDNAL,8342678592,1972-11-20,2018-08-26,BAS,571,Medellín,Antioquia,INACTIVO,APP
9472,María,Vásquez,IDNAL,1142203190,1981-04-02,2022-02-04,BAS,524,Monterrey,Nuevo León,ACTIVO,APP
9473,Ariadna,Espinosa,IDNAL,5280423918,1994-11-18,2021-02-19,BAS,537,Ciudad de México,Ciudad de México,ACTIVO,WEB
9474,Bernabé,Ramírez,CE,6356404403,1967-02-03,2025-09-16,BAS,619,Ciudad de México,Ciudad de México,ACTIVO,APP
9475,Martha,Maestas,IDNAL,1491927720,1998-12-12,2023-11-13,BAS,441,Monterrey,Nuevo León,ACTIVO,APP
9476,Nayeli,Sotelo,IDNAL,7700785437,1985-11-04,2023-11-21,BAS,580,Bogotá,Cundinamarca,BLOQUEADO,WEB
9477,María,Nava,IDNAL,9755101211,1986-09-24,2019-05-14,STD,666,Bogotá,Cundinamarca,ACTIVO,APP
9478,Marina,Jáquez,IDNAL,5669817398,1975-09-03,2019-03-03,STD,670,Guadalajara,Jalisco,ACTIVO,APP
9479,Andrea,Gómez,IDNAL,9397062040,1968-04-27,2018-11-09,PRE,756,Guadalajara,Jalisco,ACTIVO,APP
9480,José,Becerra,PASP,1938151203,2006-05-14,2018-11-19,BAS,360,Bogotá,Cundinamarca,ACTIVO,APP
9481,Alberto,Gómez,IDNAL,7379552820,1998-05-24,2018-07-22,STD,686,Barranquilla,Atlántico,ACTIVO,WEB
9482,Hermelinda,Salas,IDNAL,957184670,1999-05-19,2025-05-07,STD,665,Ciudad de México,Ciudad de México,ACTIVO,APP
9483,Francisca,Gil,IDNAL,2272576853,1980-05-01,2021-01-30,PRE,765,Medellín,Antioquia,ACTIVO,APP
9484,Cindy,Marín,IDNAL,9022741161,1948-08-16,2025-12-12,STD,643,Bogotá,Cundinamarca,ACTIVO,APP
9485,Eduardo,Terrazas,IDNAL,4243025048,1961-04-24,2016-05-24,STD,555,Ciudad de México,Ciudad de México,ACTIVO,APP
9486,Víctor,Contreras,CE,5279228212,1968-05-23,2018-05-15,PRE,733,Santiago,Región Metropolitana,ACTIVO,WEB
9487,Estela,Armenta,IDNAL,1734500920,1971-05-06,2019-04-03,BAS,554,Buenos Aires,Buenos Aires,ACTIVO,WEB
9488,Inés,Martínez,IDNAL,7121901771,1943-03-21,2017-02-23,STD,587,Monterrey,Nuevo León,ACTIVO,APP
9489,Ricardo,Otero,IDNAL,4325178353,1978-04-03,2021-02-18,BAS,550,Ciudad de México,Ciudad de México,ACTIVO,APP
9490,Bernardo,Pulido,IDNAL,7105247073,1999-01-31,2021-12-20,STD,580,Bogotá,Cundinamarca,ACTIVO,WEB
9491,Guadalupe,Morales,IDNAL,3745160990,1972-10-10,2016-09-16,ELI,915,Lima,Lima,ACTIVO,APP
9492,Andrea,Mosquera,IDNAL,1331130012,1992-06-20,2026-07-27,PRE,724,Valparaíso,Valparaíso,ACTIVO,APP
9493,Micaela,Mejía,IDNAL,4391408241,1945-06-12,2020-07-15,ELI,937,Lima,Lima,BLOQUEADO,WEB
9494,Sandra,Riojas,IDNAL,5283712474,1979-04-28,2023-08-09,BAS,562,Cali,Valle del Cauca,ACTIVO,APP
9495,Bernardo,Álvarez,IDNAL,775792350,2008-05-14,2025-11-13,BAS,405,Medellín,Antioquia,ACTIVO,CORRESPONSAL
9496,Alejandro,Ramírez,IDNAL,8282348881,1982-04-09,2016-07-25,BAS,357,Bogotá,Cundinamarca,ACTIVO,APP
9497,Alba,Sánchez,IDNAL,9658827321,1957-05-26,2022-06-21,ELI,825,Medellín,Antioquia,ACTIVO,APP
9498,Margarita,Rodríguez,IDNAL,6348166658,1972-05-23,2021-03-25,BAS,328,Cali,Valle del Cauca,ACTIVO,WEB
9499,Augusto,Castillo,IDNAL,4867399568,1962-07-30,2021-02-13,BAS,434,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
9500,Johanna,Soliz,PASP,1017825047,1968-11-24,2026-05-27,ELI,948,Bogotá,Cundinamarca,ACTIVO,APP
9501,Katherine,Hinojosa,IDNAL,2379535273,1948-03-17,2024-04-21,BAS,429,Monterrey,Nuevo León,ACTIVO,WEB
9502,Luis,Orellana,IDNAL,4507320570,1986-10-16,2023-02-07,BAS,537,Bogotá,Cundinamarca,INACTIVO,APP
9503,Minerva,Mena,IDNAL,4727452485,1972-08-11,2020-07-10,BAS,420,Guadalajara,Jalisco,ACTIVO,WEB
9504,Alba,Nieto,IDNAL,1134862941,2003-05-17,2020-06-06,BAS,525,Santiago,Región Metropolitana,ACTIVO,WEB
9505,Mario,Núñez,IDNAL,8972902629,1997-12-19,2018-11-23,BAS,375,Bogotá,Cundinamarca,ACTIVO,WEB
9506,Alta  Gracia,Sierra,IDNAL,5252483848,1962-11-07,2021-07-12,STD,686,Lima,Lima,ACTIVO,APP
9507,Jhon,Uribe,PASP,2165833902,1949-11-07,2026-02-14,STD,584,Lima,Lima,ACTIVO,APP
9508,Lucas,Montes,IDNAL,8478173214,1957-09-25,2022-03-22,STD,602,Lima,Lima,ACTIVO,APP
9509,Daniela,Zayas,IDNAL,7756880250,1985-12-04,2020-09-25,BAS,335,Buenos Aires,Buenos Aires,ACTIVO,APP
9510,Reina,Rojas,IDNAL,2293317773,2007-02-09,2025-01-13,ELI,821,Bogotá,Cundinamarca,ACTIVO,APP
9511,Octavio,Jurado,IDNAL,1338964442,1958-08-16,2020-11-25,BAS,541,Monterrey,Nuevo León,ACTIVO,APP
9512,Patricia,Andrade,IDNAL,6558947754,1983-02-21,2016-04-27,BAS,592,Ciudad de México,Ciudad de México,ACTIVO,APP
9513,Blanca,Esquibel,IDNAL,3142851767,1981-02-11,2017-07-21,BAS,455,Buenos Aires,Buenos Aires,ACTIVO,WEB
9514,Camila,Sánchez,IDNAL,9334243596,1948-07-26,2020-09-30,BAS,549,Ciudad de México,Ciudad de México,ACTIVO,APP
9515,Daniel,Torres,IDNAL,8959705188,1978-04-09,2019-12-20,BAS,429,Guadalajara,Jalisco,ACTIVO,APP
9516,Vicente,Blanco,IDNAL,8505996313,1966-02-11,2020-12-01,BAS,573,Bogotá,Cundinamarca,ACTIVO,APP
9517,Jenny,Polo,PASP,4259650352,1953-09-01,2022-07-15,BAS,400,Medellín,Antioquia,ACTIVO,APP
9518,Elena,Maestas,IDNAL,6056607361,1995-12-03,2025-12-13,STD,660,Medellín,Antioquia,ACTIVO,APP
9519,Enrique,Suárez,IDNAL,7489580747,1957-01-20,2017-03-27,PRE,737,Barranquilla,Atlántico,ACTIVO,APP
9520,Leonel,Ávila,IDNAL,8414529587,1982-05-10,2022-07-05,STD,663,Monterrey,Nuevo León,ACTIVO,APP
9521,Lorena,Ordóñez,IDNAL,9510241845,1986-02-05,2016-06-04,BAS,383,Ciudad de México,Ciudad de México,ACTIVO,APP
9522,Martín,Ramos,IDNAL,9326976780,1967-12-28,2016-12-27,PRE,802,Buenos Aires,Buenos Aires,INACTIVO,APP
9523,Carlota,Carmona,IDNAL,7101666130,1990-11-07,2024-12-14,PRE,814,Bogotá,Cundinamarca,ACTIVO,APP
9524,Jaime,Ruiz,IDNAL,5546329671,1964-06-03,2025-06-21,PRE,836,Lima,Lima,ACTIVO,APP
9525,Beatriz,Niño,IDNAL,333931649,1952-11-12,2023-06-19,STD,724,Bogotá,Cundinamarca,ACTIVO,APP
9526,Hernando,Melo,IDNAL,504502999,1941-09-26,2019-11-19,STD,682,Monterrey,Nuevo León,ACTIVO,APP
9527,Karen,Arriaga,PASP,4383275995,1972-09-15,2022-05-01,BAS,347,Lima,Lima,ACTIVO,WEB
9528,Raúl,Barbosa,CE,5969038312,1972-07-03,2015-08-18,STD,719,Santiago,Región Metropolitana,ACTIVO,CORRESPONSAL
9529,Manuel,Balderas,IDNAL,1973907446,1993-08-01,2019-06-06,BAS,380,Medellín,Antioquia,INACTIVO,WEB
9530,Lorena,Rivas,IDNAL,6704187093,1961-12-18,2023-03-27,PRE,834,Cali,Valle del Cauca,ACTIVO,APP
9531,José,Cabán,IDNAL,5714674551,1985-03-02,2020-12-25,STD,612,Barranquilla,Atlántico,ACTIVO,APP
9532,María,Corrales,IDNAL,1483880124,1975-04-28,2019-08-12,BAS,383,Medellín,Antioquia,ACTIVO,APP
9533,Susana,Prada,PASP,1834564584,1949-06-03,2021-12-12,STD,644,Arequipa,Arequipa,ACTIVO,CORRESPONSAL
9534,Luis Miguel,Lozada,IDNAL,728634597,1966-01-13,2019-02-18,BAS,527,Ciudad de México,Ciudad de México,ACTIVO,APP
9535,Guadalupe,Ramos,IDNAL,7704867286,2006-08-30,2023-08-27,BAS,377,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
9536,Leticia,Vanegas,IDNAL,205534964,1943-09-29,2022-05-03,BAS,519,Medellín,Antioquia,ACTIVO,APP
9537,Eduardo,Meneses,IDNAL,3929396741,1995-03-02,2024-12-31,BAS,482,Bogotá,Cundinamarca,ACTIVO,APP
9538,Teodoro,Hernández,IDNAL,5932616329,1992-09-29,2018-07-07,STD,636,Ciudad de México,Ciudad de México,ACTIVO,APP
9539,Ruth,Valencia,PASP,5265212024,1985-09-07,2023-03-15,BAS,303,Cali,Valle del Cauca,ACTIVO,APP
9540,Gabriel,Holguín,IDNAL,2742056116,2001-10-10,2018-11-28,BAS,429,Bogotá,Cundinamarca,ACTIVO,WEB
9541,Milena,Rico,IDNAL,3412162437,1997-08-19,2025-09-22,STD,590,Guadalajara,Jalisco,ACTIVO,APP
9542,Mitzy,Valdés,PASP,8949868602,1973-03-17,2019-02-24,BAS,416,Cali,Valle del Cauca,ACTIVO,WEB
9543,Gilberto,Pabón,IDNAL,2735689786,1986-06-29,2020-05-18,STD,583,Ciudad de México,Ciudad de México,ACTIVO,APP
9544,Adalberto,Huerta,IDNAL,8576026911,1945-05-25,2020-01-29,BAS,403,Ciudad de México,Ciudad de México,ACTIVO,APP
9545,Adriana,Vergara,IDNAL,221290429,1950-09-29,2016-07-12,PRE,850,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
9546,Edna,Navarro,IDNAL,5703050889,1944-01-17,2020-10-21,STD,616,Buenos Aires,Buenos Aires,ACTIVO,WEB
9547,Cristian,Alcala,IDNAL,6836435455,1990-05-15,2019-10-10,STD,693,Ciudad de México,Ciudad de México,INACTIVO,APP
9548,Socorro,Zúñiga,IDNAL,9388113362,1950-06-20,2018-05-03,PRE,835,Bogotá,Cundinamarca,ACTIVO,APP
9549,Maximiliano,Páez,IDNAL,3022674197,1990-12-22,2022-04-18,BAS,358,Santiago,Región Metropolitana,ACTIVO,WEB
9550,Isabel,Quintanilla,IDNAL,3047887680,1995-10-26,2021-03-06,STD,634,Medellín,Antioquia,ACTIVO,WEB
9551,María,López,IDNAL,2916912593,1976-07-20,2015-12-13,BAS,486,Bogotá,Cundinamarca,ACTIVO,WEB
9552,Gabriel,Osorio,CE,3992055834,1973-02-06,2023-05-30,STD,691,Lima,Lima,ACTIVO,WEB
9553,Rosa,Sauceda,IDNAL,3757467041,2000-10-16,2022-08-02,STD,602,Medellín,Antioquia,ACTIVO,APP
9554,Arturo,Suárez,IDNAL,1190367346,1959-08-09,2021-04-25,BAS,613,Santiago,Región Metropolitana,ACTIVO,APP
9555,Margarita,Cerón,IDNAL,3718356863,1947-11-01,2023-12-04,PRE,717,Cali,Valle del Cauca,ACTIVO,APP
9556,Gregorio,Maestas,IDNAL,5843526443,1970-07-07,2026-06-24,STD,655,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
9557,Eugenia,Torres,IDNAL,5937970238,1975-03-19,2016-11-01,BAS,319,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
9558,Cristina,Reyna,IDNAL,7347524357,1958-12-13,2026-04-26,BAS,371,Ciudad de México,Ciudad de México,ACTIVO,APP
9559,Adriana,Castellanos,IDNAL,7519169646,1983-07-17,2017-12-21,STD,577,Monterrey,Nuevo León,INACTIVO,CORRESPONSAL
9560,Alejandro,Ramírez,IDNAL,994019105,1951-07-04,2021-08-25,STD,718,Bogotá,Cundinamarca,ACTIVO,APP
9561,Harold,Carrión,IDNAL,700675823,1997-10-25,2022-08-23,STD,664,Bogotá,Cundinamarca,ACTIVO,APP
9562,Ana,Mantilla,IDNAL,9242784126,1990-02-02,2022-01-21,BAS,438,Monterrey,Nuevo León,ACTIVO,APP
9563,Fernando,Orozco,IDNAL,2347825401,1997-05-08,2019-08-15,STD,634,Ciudad de México,Ciudad de México,ACTIVO,APP
9564,Fernando,Agudelo,IDNAL,6854299141,1987-07-01,2018-02-26,PRE,744,Bogotá,Cundinamarca,ACTIVO,APP
9565,Heidy,Caballero,IDNAL,1875267928,1973-11-22,2015-08-12,BAS,462,Santiago,Región Metropolitana,ACTIVO,APP
9566,Fabiola,Vásquez,IDNAL,1587001855,1942-08-08,2022-12-09,STD,568,Bogotá,Cundinamarca,ACTIVO,APP
9567,Andrea,Ojeda,IDNAL,525085473,2000-11-01,2025-04-04,PRE,842,Guadalajara,Jalisco,ACTIVO,APP
9568,Adriana,Ríos,IDNAL,2468279356,1951-04-23,2026-01-20,PRE,848,Lima,Lima,ACTIVO,APP
9569,Dulce María,González,IDNAL,711478332,1950-09-09,2023-09-04,ELI,949,Buenos Aires,Buenos Aires,ACTIVO,APP
9570,Martha,Corona,CE,1347593031,1984-02-19,2017-01-16,STD,680,Lima,Lima,ACTIVO,WEB
